Course ID,Club Name,Course Name,City,State,
11352,Lakewood Golf Club,Lakewood Golf Club - Azalea,Point Clear,AL,116
11369,Lakewood Golf Club,Lakewood Golf Club - Dogwood,Point Clear,AL,117
11405,Lakewood Golf Course,Lakewood Golf Course,Phenix City,AL,118
11284,Limestone Springs,Limestone Springs,Oneonta,AL,119
11412,Livingston Country Club,Livingston Country Club,Livingston,AL,120
11262,Magnolia Grove,Magnolia Grove - Crossings,Semmes,AL,121
11261,Magnolia Grove,Magnolia Grove - Falls,Semmes,AL,122
14008,Marion Military Institute GC,Marion Military Institute GC,Marion,AL,123
11264,Mill Creek Golf Course,Mill Creek Golf Course,Citronelle,AL,124
11338,Montevallo Golf Club,Montevallo Golf Club,Montevallo,AL,125
11326,Montgomery Country Club,Montgomery Country Club,Montgomery,AL,126
11314,Moore's Mill Golf Club,Moore's Mill Golf Club,Auburn,AL,127
11375,Mountain Brook Club,Mountain Brook Club,Birmingham,AL,128
11330,Mountain View Golf Course,Mountain View Golf Course - Blue/Red,Graysville,AL,129
11331,Mountain View Golf Course,Mountain View Golf Course - Blue/White,Graysville,AL,130
11332,Mountain View Golf Course,Mountain View Golf Course - White/Red,Graysville,AL,131
11342,Musgrove Country Club,Musgrove Country Club,Jasper,AL,132
11325,NorthRiver Yacht Club,NorthRiver Yacht Club,Tuscaloosa,AL,133
11358,Oak Mountain State Park Golf Course,Oak Mountain State Park Golf Course,Pelham,AL,134
14706,Ol' Colony Golf Complex,Ol' Colony Golf Complex,Tuscaloosa,AL,135
11252,Old Overton Club,Old Overton Club,Vestavia Hills,AL,136
28397,One Club - Gulf Shores,One Club - Gulf Shores,"Gulf Shores, AL 36542",AL,137
11402,Opp Country Club,Opp Country Club,Opp,AL,138
11350,Oxmoor Valley,Oxmoor Valley - Ridge Course,Birmingham,AL,139
11372,Oxmoor Valley,Oxmoor Valley - Short Course,Birmingham,AL,140
11371,Oxmoor Valley,Oxmoor Valley - Valley Course,Birmingham,AL,141
11317,Pell City Country Club,Pell City Country Club,Pell City,AL,142
11251,Peninsula Golf Course,Peninsula Golf Course - Cypress/Marsh,Gulf Shores,AL,143
11250,Peninsula Golf Course,Peninsula Golf Course - Lakes/Cypress,Gulf Shores,AL,144
11249,Peninsula Golf Course,Peninsula Golf Course - Marsh/Lakes,Gulf Shores,AL,145
11282,Pikeville Country Club,Pikeville Country Club,Guin,AL,146
11315,Pine Hill Country Club,Pine Hill Country Club,Anniston,AL,147
15083,Pine Tree Country Club,Pine Tree Country Club,Birmingham,AL,148
17861,Point Mallard Golf Course,Point Mallard Golf Course - Point Mallard,Decatur,AL,149
14764,Point University Golf Club,Point University Golf Club,Lanett,AL,150
11353,Prattville Country Club,Prattville Country Club,Prattville,AL,151
11394,Quail Creek Golf Course,Quail Creek Golf Course,Fairhope,AL,152
14011,Quail Creek Resort,Quail Creek Resort,Hartselle,AL,153
11283,Quail Walk Country Club,Quail Walk Country Club,Wetumpka,AL,154
11265,Redmont Recreation Club,Redmont Recreation Club,Red Bay,AL,155
11397,Richland Golf Center,Richland Golf Center,Huntsville,AL,156
11304,River Oaks Golf Course,River Oaks Golf Course,Geneva,AL,157
17893,Riverchase Country Club,Riverchase Country Club - Riverchase CC,Birmingham,AL,158
11380,Rock Creek,Rock Creek,Fairhope,AL,159
11349,Roebuck Golf Course,Roebuck Golf Course,Birmingham,AL,160
11357,Ross Bridge Golf Course,Ross Bridge Golf Course,Birmingham,AL,161
11391,Roundabout Plantation Golf Club,Roundabout Plantation Golf Club,Dothan,AL,162
15187,Saugahatchee Country Club,Saugahatchee Country Club,Opelika,AL,163
11363,Selma Country Club,Selma Country Club,Selma,AL,164
11312,Shoal Creek Club,Shoal Creek Club,Shoal Creek,AL,165
17722,Silver Lakes,Silver Lakes - Backbreaker-Mindbreaker,Glencoe,AL,166
17724,Silver Lakes,Silver Lakes - Heartbreaker-Backbreaker,Glencoe,AL,167
17723,Silver Lakes,Silver Lakes - Mindbreaker-Heartbreaker,Glencoe,AL,168
11287,Silver Wings Golf Course,Silver Wings Golf Course - Blue/Red,Ft Rucker,AL,169
11288,Silver Wings Golf Course,Silver Wings Golf Course - Red/White,Ft Rucker,AL,170
11286,Silver Wings Golf Course,Silver Wings Golf Course - White/Blue,Ft Rucker,AL,171
11390,Soldiers Creek Golf Course,Soldiers Creek Golf Course,Elberta,AL,172
11354,Southern Gayles Golf Club,Southern Gayles Golf Club,Athens,AL,173
11411,Spring Hill College Golf Club,Spring Hill College Golf Club,Mobile,AL,174
11381,Steelwood,Steelwood,Loxley,AL,175
14768,Stillwaters Golf,Stillwaters Golf,Dadeville,AL,176
18070,Sunset Landing Golf Course,Sunset Landing Golf Course,Huntsville,AL,177
11377,Sylacauga Country Club,Sylacauga Country Club,Sylacauga,AL,178
11395,Tartan Pines Golf Club,Tartan Pines Golf Club,Enterprise,AL,179
11392,Terrapin Hills Country Club,Terrapin Hills Country Club,Fort Payne,AL,180
11329,The Ledges Country Club,The Ledges Country Club,Huntsville,AL,181
11256,The Links at Redstone,The Links at Redstone - Patriot Course,Redstone Arsenal,AL,182
13685,The Links at Redstone,The Links at Redstone - Warrior,Redstone Arsenal,AL,183
11324,The Links of Tuscaloosa,The Links of Tuscaloosa,Tuscaloosa,AL,184
11273,The Pines of Chatom,The Pines of Chatom,Chatom,AL,185
11267,The Pines of Millbrook,The Pines of Millbrook,Millbrook,AL,186
11327,The Ravine Golf Course,The Ravine Golf Course,Demopolis,AL,187
11361,The Shoals,The Shoals - Fighting Joe,Muscle Shoals,AL,188
11360,The Shoals,The Shoals - The Schoolmaster,Muscle Shoals,AL,189
11367,Timber Creek Golf Club,Timber Creek Golf Club - Dogwood/Pines,Daphne,AL,190
11366,Timber Creek Golf Club,Timber Creek Golf Club - Magnolia/Dogwood,Daphne,AL,191
11368,Timber Creek Golf Club,Timber Creek Golf Club - Pines/Magnolia,Daphne,AL,192
11309,Timber Ridge Golf Club,Timber Ridge Golf Club,Talledega,AL,193
11336,Timberline Golf Course,Timberline Golf Course,Calera,AL,194
11355,TP Country Club,TP Country Club,Cullman,AL,195
11311,Troy Country Club,Troy Country Club,Troy,AL,196
11346,Trussville Country Club,Trussville Country Club,Trussville,AL,197
11274,Turtle Point Yacht & CC,Turtle Point Yacht & CC,Killen,AL,198
11384,Twin Bridges Golf Club,Twin Bridges Golf Club,Gadsden,AL,199
11275,Twin Pines,Twin Pines,Russellville,AL,200
11310,Valley Grande Golf Course,Valley Grande Golf Course,Valley Grande,AL,201
11341,Valley Hill Country Club,Valley Hill Country Club - Hill/Lake,Huntsville,AL,202
11340,Valley Hill Country Club,Valley Hill Country Club - Hill/Valley,Huntsville,AL,203
11339,Valley Hill Country Club,Valley Hill Country Club - Valley/Lake,Huntsville,AL,204
11386,Valley Landing Golf Course,Valley Landing Golf Course,Courtland,AL,205
14215,Vanity Fair Golf & Tennis Club,Vanity Fair Golf & Tennis Club - Vanity Fair,Monroeville,AL,206
14710,Vestavia Country Club,Vestavia Country Club - Vestavia CC,Birmingham,AL,207
14948,Willow Point Golf & Country Club,Willow Point Golf & Country Club - Willow Point Country Club,Alexander City,AL,208
11389,Woodward Golf & Country Club,Woodward Golf & Country Club,Bessemer,AL,209
11344,Wynlakes Golf & Country Club,Wynlakes Golf & Country Club,Montgomery,AL,210
12978,Anchorage Golf Course,Anchorage Golf Course,Anchorage,AK,211
12990,Bear Valley Golf Course,Bear Valley Golf Course,Kodiak,AK,212
12987,Birch Ridge GC,Birch Ridge GC,Soldotna,AK,213
12986,Bird Homestead GC,Bird Homestead GC,Soldotna,AK,214
12981,Chena Bend GC,Chena Bend GC,Fairbanks,AK,215
12991,Eagleglen GC,Eagleglen GC,Anchorage,AK,216
12982,Fairbanks GC,Fairbanks GC,Fairbanks,AK,217
12980,Fishhook GC,Fishhook GC,Palmer,AK,218
12988,Kenai Golf Association,Kenai Golf Association,Kenai,AK,219
12989,Moose Run GC,Moose Run GC - Creek Course,Anchorage,AK,220
12992,Moose Run GC,Moose Run GC - Hill Course,Anchorage,AK,221
12983,North Star GC,North Star GC,Fairbanks,AK,222
12984,Palmer GC,Palmer GC,Palmer,AK,223
12979,Sea Mountain GC,Sea Mountain GC,Sitka,AK,224
12985,Settlers Bay GC,Settlers Bay GC,Wasilla,AK,225
13029,"500 Club, The","500 Club, The",Phoenix,AZ,226
13347,Adobe Dam Family Golf Center,Adobe Dam Family Golf Center,Glendale,AZ,227
13276,Agave Highlands,Agave Highlands,Cornville,AZ,228
13160,Aguila Golf Course,Aguila Golf Course,Laveen,AZ,229
13236,Ahwatukee Country Club,Ahwatukee Country Club,Phoenix,AZ,230
13237,Ahwatukee Lakes Golf Club,Ahwatukee Lakes Golf Club,Phoenix,AZ,231
13327,Ajo Country Club,Ajo Country Club,Ajo,AZ,232
13077,Ak-Chin Southern Dunes Golf Club,Ak-Chin Southern Dunes Golf Club,Maricopa,AZ,233
13038,Alpine Country Club,Alpine Country Club,Alpine,AZ,234
13295,Alta Mesa Golf Club,Alta Mesa Golf Club,Mesa,AZ,235
13082,Ancala Country Club,Ancala Country Club,Scottsdale,AZ,236
13127,Antelope Hills GC,Antelope Hills GC - North,Prescott,AZ,237
13128,Antelope Hills GC,Antelope Hills GC - South,Prescott,AZ,238
13121,Anthem Golf & Country Club,Anthem Golf & Country Club - Ironwood,Anthem,AZ,239
13122,Anthem Golf & Country Club,Anthem Golf & Country Club - Persimmon,Anthem,AZ,240
13123,Apache Creek Golf Club,Apache Creek Golf Club,Apache Junction,AZ,241
13273,Apache Stronghold GC,Apache Stronghold GC,San Carlos,AZ,242
13346,Apache Sun Golf Club,Apache Sun Golf Club,Queen Creek,AZ,243
13124,Apache Wells CC,Apache Wells CC,Mesa,AZ,244
13271,Arizona Biltmore CC,Arizona Biltmore CC - Adobe,Phoenix,AZ,245
13272,Arizona Biltmore CC,Arizona Biltmore CC - Links,Phoenix,AZ,246
13266,Arizona City Golf Course,Arizona City Golf Course,Arizona City,AZ,247
13311,Arizona Country Club,Arizona Country Club,Phoenix,AZ,248
13231,Arizona Golf Resort,Arizona Golf Resort,Mesa,AZ,249
13095,Arizona Grand Golf Course,Arizona Grand Golf Course,Phoenix,AZ,250
13147,Arizona National GC,Arizona National GC,Tucson,AZ,251
13326,Arizona Traditions,Arizona Traditions,Surprise,AZ,252
13067,Arrowhead Country Club,Arrowhead Country Club,Glendale,AZ,253
13257,Aspen Valley Golf Club,Aspen Valley Golf Club,Flagstaff,AZ,254
13172,Augusta Ranch Golf Club,Augusta Ranch Golf Club,Mesa,AZ,255
13163,BC Ranch Golf Club,BC Ranch Golf Club,Lake Montezuma,AZ,256
13180,Bear Creek Golf Complex,Bear Creek Golf Complex - Bear Course,Chandler,AZ,257
13179,Bear Creek Golf Complex,Bear Creek Golf Complex - Cub Course,Chandler,AZ,258
13324,Bellair Golf Club,Bellair Golf Club,Glendale,AZ,259
13152,Bison Golf Club,Bison Golf Club,Show Low,AZ,260
13145,Blackstone Country Club,Blackstone Country Club,Peoria,AZ,261
20791,Boulders,Boulders - Back S/Back N,Carefree,AZ,262
20792,Boulders,Boulders - Front N/Back S,Carefree,AZ,263
20793,Boulders,Boulders - Front S/Back N,Carefree,AZ,264
20794,Boulders,Boulders - Front S/Front N,Carefree,AZ,265
13125,Boulders,Boulders - North,Carefree,AZ,266
13126,Boulders,Boulders - South,Carefree,AZ,267
13303,Briarwood Country Club,Briarwood Country Club,Sun City West,AZ,268
20677,Bridgewater Links Golf Course,Bridgewater Links Golf Course,Lake Havasu,AZ,269
13012,Camelback Golf Club,Camelback Golf Club - Ambiente Course,Scottsdale,AZ,270
13011,Camelback Golf Club,Camelback Golf Club - Padre Course,Scottsdale,AZ,271
13173,Canoa Hills Golf Course,Canoa Hills Golf Course,Green Valley,AZ,272
13066,Canoa Ranch Golf Club,Canoa Ranch Golf Club,Green Valley,AZ,273
23967,Capital Canyon Club,Capital Canyon Club,Prescott,AZ,274
13058,Cave Creek Golf Course,Cave Creek Golf Course,Phoenix,AZ,275
13238,Cerbat Cliffs Golf Course,Cerbat Cliffs Golf Course,Kingman,AZ,276
13027,Chaparral Country Club,Chaparral Country Club,Bullhead City,AZ,277
13218,"Chaparral Pines, Golf Club @","Chaparral Pines, Golf Club @",Payson,AZ,278
13298,Cimarron Golf Club,Cimarron Golf Club,Surprise,AZ,279
23693,Club Campestre de Cananea,Club Campestre de Cananea,Cananea,AZ,280
13284,Club West Golf Club,Club West Golf Club,Phoenix,AZ,281
13200,Cobre Valle Country Club,Cobre Valle Country Club,Globe,AZ,282
13182,Cocopah Golf Resort,Cocopah Golf Resort,Yuma,AZ,283
13014,Coldwater Golf Club,Coldwater Golf Club,Avondale,AZ,284
12998,Concho Valley Country Club,Concho Valley Country Club,Concho,AZ,285
14967,Continental Golf Club-Flagstaff,Continental Golf Club-Flagstaff,Flagstaff,AZ,286
13016,Continental Golf Course,Continental Golf Course,Scottsdale,AZ,287
13207,Copper Canyon Golf Club,Copper Canyon Golf Club,Buckeye,AZ,288
28436,Copper Canyon Golf Club,Copper Canyon Golf Club - Lake/Mountain Course,Buckeye,AZ,289
28437,Copper Canyon Golf Club,Copper Canyon Golf Club - Mountain/Vista Course,Buckeye,AZ,290
28435,Copper Canyon Golf Club,Copper Canyon Golf Club - New Nine Data,Buckeye,AZ,291
28438,Copper Canyon Golf Club,Copper Canyon Golf Club - Vista/Lake Course,Buckeye,AZ,292
20704,Coronado Golf Course,Coronado Golf Course,Scottsdale,AZ,293
13030,Corte Bella Golf Club,Corte Bella Golf Club,Sun City West,AZ,294
13217,Cottonwood Country Club,Cottonwood Country Club,Sun Lakes,AZ,295
13313,Country Club of Green Valley,Country Club of Green Valley,Green Valley,AZ,296
13320,Coyote Lakes Golf Club,Coyote Lakes Golf Club,Surprise,AZ,297
20830,Coyote Trails Golf Course,Coyote Trails Golf Course,Cottonwood,AZ,298
13338,"Coyote Wash, The Links at","Coyote Wash, The Links at",Wellton,AZ,299
13250,Crooked Tree Golf Course,Crooked Tree Golf Course,Tucson,AZ,300
13341,Cypress Golf Course,Cypress Golf Course,Scottsdale,AZ,301
13083,Dave White Golf Course,Dave White Golf Course,Casa Grande,AZ,302
13263,Davis Monthan AFB,Davis Monthan AFB,Tucson,AZ,303
13148,"DC Ranch, The Country Club at","DC Ranch, The Country Club at",Scottsdale,AZ,304
13282,Deer Valley GC - Sun City West,Deer Valley GC - Sun City West,Sun City West,AZ,305
13206,del Lago Golf Club,del Lago Golf Club,Vail,AZ,306
13216,Dell Urich GC,Dell Urich GC,Tucson,AZ,307
13013,Desert Canyon,Desert Canyon,Fountain Hills,AZ,308
13318,Desert Forest Golf Club,Desert Forest Golf Club,Carefree,AZ,309
13073,Desert Highlands GC,Desert Highlands GC,Scottsdale,AZ,310
13254,Desert Hills GC - Green Valley,Desert Hills GC - Green Valley,Green Valley,AZ,311
13260,Desert Hills Municipal,Desert Hills Municipal,Yuma,AZ,312
13322,Desert Mirage GC,Desert Mirage GC,Glendale,AZ,313
13047,Desert Mountain,Desert Mountain - Apache,Scottsdale,AZ,314
13049,Desert Mountain,Desert Mountain - Chiricahua,Scottsdale,AZ,315
13048,Desert Mountain,Desert Mountain - Cochise,Scottsdale,AZ,316
13051,Desert Mountain,Desert Mountain - Geronimo,Scottsdale,AZ,317
13050,Desert Mountain,Desert Mountain - Outlaw,Scottsdale,AZ,318
13052,Desert Mountain,Desert Mountain - Renegade (Gold Flags),Scottsdale,AZ,319
13053,Desert Mountain,Desert Mountain - Renegade (White Flags),Scottsdale,AZ,320
28816,Desert Mountain,Desert Mountain - Renegade-B9 (Unpublished),Scottsdale,AZ,321
28952,Desert Mountain,Desert Mountain - Renegade-F9 (Unpublished),Scottsdale,AZ,322
28872,Desert Mountain,Desert Mountain - Seven,Scottsdale,AZ,323
13111,Desert Sands Golf Course,Desert Sands Golf Course,Mesa,AZ,324
13232,Desert Springs Golf Club,Desert Springs Golf Club,Surprise,AZ,325
13291,Desert Trails GC - Sun City West,Desert Trails GC - Sun City West,Sun City West,AZ,326
13277,Dobson Ranch Golf Course,Dobson Ranch Golf Course,Mesa,AZ,327
13158,Dorado Golf Club,Dorado Golf Club,Tucson,AZ,328
13156,Douglas Golf & Social Club,Douglas Golf & Social Club,Douglas,AZ,329
20707,Dove Valley Golf Course,Dove Valley Golf Course,Somerton,AZ,330
13348,Dove Valley Ranch GC,Dove Valley Ranch GC,Cave Creek,AZ,331
13139,"Duke at Rancho El Dorado, The","Duke at Rancho El Dorado, The",Maricopa,AZ,332
13025,Eagle Mountain GC,Eagle Mountain GC,Fountain Hills,AZ,333
13032,Eagles Nest Golf Club,Eagles Nest Golf Club,Goodyear,AZ,334
13208,Echo Mesa GC - Sun City West,Echo Mesa GC - Sun City West,Sun City West,AZ,335
13150,El Conquistador CC,El Conquistador CC - Canada,Tucson,AZ,336
13149,El Conquistador CC,El Conquistador CC - Conquistador,Tucson,AZ,337
13151,El Conquistador CC,El Conquistador CC - Pusch Ridge,Tucson,AZ,338
13028,El Rio Golf Club (Mohave Valley),El Rio Golf Club (Mohave Valley),Mohave Valley,AZ,339
13264,El Rio Golf Course,El Rio Golf Course,Tucson,AZ,340
13190,Elephant Rocks G.C.,Elephant Rocks G.C.,Williams,AZ,341
13290,Emerald Canyon Golf Course,Emerald Canyon Golf Course,Parker,AZ,342
13010,Encanterra Country Club,Encanterra Country Club,Queen Creek,AZ,343
20881,Encanto Golf Course,Encanto Golf Course,Phoenix,AZ,344
13146,"Estancia Club, The","Estancia Club, The",Scottsdale,AZ,345
13153,Falcon Dunes GC,Falcon Dunes GC,Waddell,AZ,346
13136,Falcon GC,Falcon GC,Litchfield Park,AZ,347
13221,FireRock CC,FireRock CC,Fountain Hills,AZ,348
13226,Flagstaff Ranch Golf Club,Flagstaff Ranch Golf Club,Flagstaff,AZ,349
13328,Foothills GC - Yuma,Foothills GC - Yuma,Yuma,AZ,350
13008,Foothills Golf Club,Foothills Golf Club,Phoenix,AZ,351
13093,Forest Highlands,Forest Highlands - Canyon,Flagstaff,AZ,352
13094,Forest Highlands,Forest Highlands - Meadow,Flagstaff,AZ,353
20708,Fortuna Del Ray Golf Course,Fortuna Del Ray Golf Course,Yuma,AZ,354
13259,Fortuna Del Ray Golf Resort,Fortuna Del Ray Golf Resort,Yuma,AZ,355
13233,Forty Niner Country Club,Forty Niner Country Club,Tucson,AZ,356
13299,Fountain of the Sun CC,Fountain of the Sun CC,Mesa,AZ,357
13281,Francisco Grande Hotel & Golf Resort,Francisco Grande Hotel & Golf Resort,Casa Grande,AZ,358
13219,Fred Enke Golf Course,Fred Enke Golf Course,Tucson,AZ,359
20812,Gainey Ranch,Gainey Ranch - Arroyo Nine,Scottsdale,AZ,360
13060,Gainey Ranch,Gainey Ranch - Arroyo/Lakes,Scottsdale,AZ,361
20813,Gainey Ranch,Gainey Ranch - Dunes Nine,Scottsdale,AZ,362
13062,Gainey Ranch,Gainey Ranch - Dunes/Arroyo,Scottsdale,AZ,363
20814,Gainey Ranch,Gainey Ranch - Lakes Nine,Scottsdale,AZ,364
13061,Gainey Ranch,Gainey Ranch - Lakes/Dunes,Scottsdale,AZ,365
20815,Gainey Ranch,Gainey Ranch - Ranch Course-Dunes,Scottsdale,AZ,366
20816,Gainey Ranch,Gainey Ranch - Ranch Course-Lakes,Scottsdale,AZ,367
13023,Gallery Golf Club,Gallery Golf Club - The North,Marana,AZ,368
13024,Gallery Golf Club,Gallery Golf Club - The South,Marana,AZ,369
13009,Glen Lakes Golf Course,Glen Lakes Golf Course,Glendale,AZ,370
13117,Gold Canyon,Gold Canyon - Dinosaur Mountain,Gold Canyon,AZ,371
13116,Gold Canyon,Gold Canyon - Sidewinder,Gold Canyon,AZ,372
14994,"Golf Club at Dove Mountain, The","Golf Club at Dove Mountain, The - Saguaro/Wild Burro",Marana,AZ,373
14995,"Golf Club at Dove Mountain, The","Golf Club at Dove Mountain, The - Tortolita/Saguaro",Marana,AZ,374
14996,"Golf Club at Dove Mountain, The","Golf Club at Dove Mountain, The - Wild Burro/Tortolita",Marana,AZ,375
13229,Golf Club of Estrella,Golf Club of Estrella,Goodyear,AZ,376
13080,Grand Canyon University Golf Course,Grand Canyon University Golf Course,Phoenix,AZ,377
20885,Grandview GC - Sun City West,Grandview GC - Sun City West,Sun City West,AZ,378
13243,Granite Falls GC,Granite Falls GC - North Course,Surprise,AZ,379
13244,Granite Falls GC,Granite Falls GC - South Course,Surprise,AZ,380
13167,Grayhawk,Grayhawk - Raptor,Scottsdale,AZ,381
23963,Grayhawk,Grayhawk - Raptor(F)/Talon(B),Scottsdale,AZ,382
23964,Grayhawk,Grayhawk - Raptor(F)/Talon(F),Scottsdale,AZ,383
13330,Grayhawk,Grayhawk - Talon,Scottsdale,AZ,384
23965,Grayhawk,Grayhawk - Talon(B)/Raptor(F),Scottsdale,AZ,385
13321,Great Eagle @ Happy Trails GR,Great Eagle @ Happy Trails GR,Surprise,AZ,386
13275,Greenfield Lakes Golf Course,Greenfield Lakes Golf Course,Gilbert,AZ,387
13006,Greenlee Country Club,Greenlee Country Club,Duncan,AZ,388
13215,Greer Lakes Golf Resort,Greer Lakes Golf Resort,Safford,AZ,389
20892,"Guacalito, Nicaragua","Guacalito, Nicaragua",Guacalito,AZ,390
13005,Haven Golf Course,Haven Golf Course,Green Valley,AZ,391
20709,Hayden Municipal Golf Course,Hayden Municipal Golf Course,Hayden,AZ,392
13141,Hidden Cove Golf Course,Hidden Cove Golf Course,Holbrook,AZ,393
13285,"Highlands at Dove Mountain, The","Highlands at Dove Mountain, The",Marana,AZ,394
13267,Hillcrest Golf Club,Hillcrest Golf Club,Sun City West,AZ,395
13251,HUUKAN Golf Club,HUUKAN Golf Club,Fort Mohave,AZ,396
13192,Ironwood Golf Course,Ironwood Golf Course,Chandler,AZ,397
13020,Island Golf Club @ The Nautical,Island Golf Club @ The Nautical,Lake Havasu City,AZ,398
13292,"Johnson Ranch, Golf Club at","Johnson Ranch, Golf Club at",San Tan Valley,AZ,399
13317,Karsten Golf Course @ ASU,Karsten Golf Course @ ASU,Tempe,AZ,400
20710,Kearny Golf Course,Kearny Golf Course,Kearny,AZ,401
13268,Ken McDonald Golf Course,Ken McDonald Golf Course,Tempe,AZ,402
14979,Kierland GC,Kierland GC - Acacia/Mesquite,Scottsdale,AZ,403
14978,Kierland GC,Kierland GC - Ironwood/Acacia,Scottsdale,AZ,404
14977,Kierland GC,Kierland GC - Mesquite/Ironwood,Scottsdale,AZ,405
13086,Kino Springs Golf Club,Kino Springs Golf Club,Nogales,AZ,406
13265,Kokopelli Golf Club,Kokopelli Golf Club,Gilbert,AZ,407
13118,La Paloma CC,La Paloma CC - Canyon/Hill,Tucson,AZ,408
13119,La Paloma CC,La Paloma CC - Hill/Ridge,Tucson,AZ,409
13120,La Paloma CC,La Paloma CC - Ridge/Canyon,Tucson,AZ,410
13114,Lake Havasu Golf Club,Lake Havasu Golf Club - East Course,Lake Havasu,AZ,411
13115,Lake Havasu Golf Club,Lake Havasu Golf Club - West Course,Lake Havasu,AZ,412
13253,Lake Powell National GC,Lake Powell National GC,Page,AZ,413
13165,Las Barrancas,Las Barrancas,Yuma,AZ,414
13068,Las Colinas Golf Club,Las Colinas Golf Club,Queen Creek,AZ,415
13197,Las Sendas Golf Club,Las Sendas Golf Club,Mesa,AZ,416
13015,Laughlin Ranch Golf Club,Laughlin Ranch Golf Club,Bullhead City,AZ,417
13168,Legacy Golf Resort,Legacy Golf Resort,Phoenix,AZ,418
13309,"Legend at Arrowhead Golf Club, The","Legend at Arrowhead Golf Club, The",Glendale,AZ,419
13045,Legend Trail Golf Club,Legend Trail Golf Club,Scottsdale,AZ,420
13241,Leisure World,Leisure World - Leisure World Championship - Coyote Run,Mesa,AZ,421
13242,Leisure World,Leisure World - Leisure World Executive - Heron Lakes,Mesa,AZ,422
22606,"Links at Las Palomas, The","Links at Las Palomas, The",Puerto Penasco,AZ,423
13235,Links at Queen Creek,Links at Queen Creek,Queen Creek,AZ,424
13064,Lone Tree Golf Club,Lone Tree Golf Club,Chandler,AZ,425
13336,Longbow Golf Club,Longbow Golf Club,Mesa,AZ,426
13310,Lookout Mountain Golf Club,Lookout Mountain Golf Club,Phoenix,AZ,427
13166,Los Caballeros Golf Club,Los Caballeros Golf Club,Wickenburg,AZ,428
13169,Los Lagos Golf Club,Los Lagos Golf Club,Ft. Mohave,AZ,429
13287,McCormick Ranch,McCormick Ranch - Palm,Scottsdale,AZ,430
13286,McCormick Ranch,McCormick Ranch - Pine,Scottsdale,AZ,431
15033,McDowell Mountain Golf Club,McDowell Mountain Golf Club,Scottsdale,AZ,432
13164,Mesa Country Club,Mesa Country Club,Mesa,AZ,433
13261,Mesa Del Sol Golf Course,Mesa Del Sol Golf Course,Yuma,AZ,434
20711,Mesa View Golf Course,Mesa View Golf Course,Bagdad,AZ,435
13315,"Mirabel Club, The","Mirabel Club, The",Carefree,AZ,436
13194,Mission Royale Golf Club,Mission Royale Golf Club,Casa Grande,AZ,437
13089,Moon Valley Country Club,Moon Valley Country Club,Phoenix,AZ,438
13246,Mountain Brook GC,Mountain Brook GC,Gold Canyon,AZ,439
13031,Mountain Shadows GC,Mountain Shadows GC,Scottsdale,AZ,440
26611,Mountain Shadows Golf Club,Mountain Shadows Golf Club - Mountain Shadows,Paradise Valley,AZ,441
13213,MountainView Golf Club @ Ft. Huachuca,MountainView Golf Club @ Ft. Huachuca,Ft. Huachuca,AZ,442
13345,MountainView Golf Club @ Saddlebrooke,MountainView Golf Club @ Saddlebrooke,Tucson,AZ,443
13256,Oakcreek Country Club,Oakcreek Country Club,Sedona,AZ,444
17889,Oakwood Country Club,Oakwood Country Club - Lakes,Sun Lakes,AZ,445
13302,Oakwood Country Club,Oakwood Country Club - Lakes/Palms,Sun Lakes,AZ,446
13335,Oakwood Country Club,Oakwood Country Club - Palms,Sun Lakes,AZ,447
13300,Oakwood Country Club,Oakwood Country Club - Palms/Sonoran,Sun Lakes,AZ,448
17888,Oakwood Country Club,Oakwood Country Club - Sonoran,Sun Lakes,AZ,449
13301,Oakwood Country Club,Oakwood Country Club - Sonoran/Lakes,Sun Lakes,AZ,450
13131,Ocotillo Golf Club,Ocotillo Golf Club - Blue/White,Chandler,AZ,451
13129,Ocotillo Golf Club,Ocotillo Golf Club - Gold/Blue,Chandler,AZ,452
13130,Ocotillo Golf Club,Ocotillo Golf Club - White/Gold,Chandler,AZ,453
13201,Orange Tree GR,Orange Tree GR,Scottsdale,AZ,454
13248,Oro Valley Country Club,Oro Valley Country Club,Oro Valley,AZ,455
13202,Painted Mountain Golf Resort,Painted Mountain Golf Resort,Mesa,AZ,456
13198,Palm Valley Golf Club,Palm Valley Golf Club - Lakes,Goodyear,AZ,457
28303,Palm Valley Golf Club,Palm Valley Golf Club - North/South,Goodyear,AZ,458
28305,Palm Valley Golf Club,Palm Valley Golf Club - North/West,Goodyear,AZ,459
13199,Palm Valley Golf Club,Palm Valley Golf Club - Palms,Goodyear,AZ,460
28304,Palm Valley Golf Club,Palm Valley Golf Club - South/West,Goodyear,AZ,461
13252,PalmBrook Country Club,PalmBrook Country Club,Sun City,AZ,462
13187,Palo Duro Creek Golf Course,Palo Duro Creek Golf Course,Nogales,AZ,463
13334,Palo Verde CC- Sun Lakes,Palo Verde CC- Sun Lakes,Sun Lakes,AZ,464
13174,Palo Verde GC,Palo Verde GC,Phoenix,AZ,465
13085,Papago Golf Course,Papago Golf Course,Phoenix,AZ,466
13305,Paradise Valley CC,Paradise Valley CC,Paradise Valley,AZ,467
13319,Pavilion Lakes Golf Club,Pavilion Lakes Golf Club,Scottsdale,AZ,468
13184,Payson Golf Course,Payson Golf Course,Payson,AZ,469
