Club Name,Course Name,City,State,Course ID,Google Places ID,Latitude,Longitude,Access
Dove Canyon Golf Club,Dove Canyon Golf Club,Dove Canyon,CA,2591,ChIJq5yImEDr3IARzjqzVgxQJ0w,33.628503,-117.563085,Private
Dragon at Nakoma GR,Dragon at Nakoma GR,Clio,CA,2808,ChIJMyegY1ETnIARzjlxmyXISkc,39.768841,-120.523879,Public
Dragonfly GC,Dragonfly GC,Madera,CA,17936,ChIJASi4DfRBlIARI_7yceLIq5w,37.023383,-119.977376,Public
Dry Creek Ranch GC,Dry Creek Ranch GC,Galt,CA,2788,ChIJmSShO-uimoARyuzRgbsng4U,38.249038,-121.28451,Public
Dryden Park GC,Dryden Park GC,Modesto,CA,2677,ChIJN-7s-HZTkIARHjkMkpi20Ss,37.6145686,-121.0034318,Public
Dublin Ranch GC,Dublin Ranch GC,Dublin,CA,2766,ChIJE_D5Zdjuj4ARaCIeRPDh9hw,37.725299,-121.857002,Public
Eagle Crest Golf Club,Eagle Crest Golf Club,Escondido,CA,3947,ChIJaSJw4Wfy24ARvx-u6ytIb-c,33.111793,-117.006016,Public
Eagle Falls Golf Course,Eagle Falls Golf Course,Indio,CA,2602,ChIJI_RQo6_32oARhfbNOwmaR1E,33.727244,-116.197557,Public
Eagle Glen Golf Club,Eagle Glen Golf Club,Corona,CA,2603,ChIJ60El-7y43IARZiFG7p1plCY,33.806306,-117.535897,Public
Eagle Ridge GC,Eagle Ridge GC,Gilroy,CA,14269,ChIJv9xCrRbikYARYFY5u5QFGCk,37.002813,-121.610427,Public
Eagle Springs GCC,Eagle Springs GCC,Friant,CA,7811,ChIJZb1e9llGlIARCoT2kOum1Q0,36.980932,-119.644162,Public
Eagle Vines GC,Eagle Vines GC,Napa,CA,7822,ChIJZV426bkOhYARtwMRHzsmx5Y,38.2181282,-122.2509873,Public
Eastlake Country Club,Eastlake Country Club,Chula Vista,CA,3575,ChIJSa-kIgtF2YARgleTq5cNPbw,32.641257,-116.958467,Public
Eaton Canyon Golf Course,Eaton Canyon Golf Course,Pasadena,CA,2164,ChIJ9e4_kZPcwoARJCST5eEZDYw,34.165175,-118.079423,Public
Echo Hills Golf Course,Echo Hills Golf Course,Hemet,CA,21067,ChIJCVNKmXNv24AROn4ChD0wzpk,33.724748,-116.966043,Public
El Caballero Country Club,El Caballero Country Club,Tarzana,CA,2363,ChIJo5cWY6qZwoARlQKtjOIyDBk,34.161539,-118.531636,Private
El Camino Country Club,El Camino Country Club,Oceanside,CA,2537,ChIJqefJTINx3IARLAp_uESXeB8,33.18906,-117.324504,Private
El Cariso Golf Course,El Cariso Golf Course,Sylmar,CA,2176,ChIJIw14FB-OwoARkNNDce5edAA,34.314551,-118.420633,Public
El Dorado Park Golf Course,El Dorado Park Golf Course,Long Beach,CA,3661,ChIJq79J3Q8u3YAR9Wgff1hqako,33.799663,-118.099217,Public
El Macero CC,El Macero CC,El Macero,CA,7796,ChIJ2-bUg5crhYARyBEYtH3Rg5g,38.544018,-121.683499,Private
El Niguel Country Club,El Niguel Country Club,Laguna Niguel,CA,2598,ChIJfSpuT93v3IARccAX3RUiZm0,33.511482,-117.716124,Private
El Prado Golf Courses,El Prado Golf Courses - Butterfield Stage,Chino,CA,2376,ChIJzS_kQ2nM3IAR3jFKAxAdh-k,33.950242,-117.661539,Public
El Prado Golf Courses,El Prado Golf Courses - Chino Creek,Chino,CA,2375,ChIJzS_kQ2nM3IAR3jFKAxAdh-k,33.950242,-117.661539,Public
El Prado Golf Courses,El Prado Golf Courses - Dry Creek,Chino,CA,4688,ChIJzS_kQ2nM3IAR3jFKAxAdh-k,33.950242,-117.661539,Public
Eldorado Country Club,Eldorado Country Club,Indian Wells,CA,2541,ChIJ86nzIsX-2oAR-ZMIgDJvmWo,33.712512,-116.338419,Private
Elkins Ranch Golf Course,Elkins Ranch Golf Course,Fillmore,CA,3593,ChIJSeQnVeDM6YAR0jLqrx4JzLQ,34.365206,-118.909216,Public
Emerald Isle Golf Course,Emerald Isle Golf Course,Oceanside,CA,23865,ChIJeXR5arJx3IARKWMWDCqvLNQ,33.213625,-117.332692,Public
Emerald Lakes GC,Emerald Lakes GC,Elk Grove,CA,2701,ChIJK_hmFy2_moAR1adPUmfnE4g,38.371036,-121.355299,Public
Empire Ranch GC,Empire Ranch GC,Folsom,CA,2787,ChIJeWZX6JDkmoARqyS2W4gZ9Hg,38.685514,-121.107939,Public
Encinitas Ranch Golf Course,Encinitas Ranch Golf Course,Encinitas,CA,23720,ChIJr0-wY4YM3IARcoSzI38BZiI,33.070948,-117.276452,Public
Escalon GC,Escalon GC,Escalon,CA,14288,ChIJ66dmn_BbkIARhH7YgKN9Tt4,37.808035,-120.999424,Public
Eureka GC,Eureka GC,Eureka,CA,2763,ChIJweiRhX0A1FQRCXE20jewqVQ,40.760429,-124.168585,Public
Fairmount Golf Course,Fairmount Golf Course,Riverside,CA,5670,ChIJfSgZPRqy3IARu-XpTnxO_Rk,33.998302,-117.378999,Public
Fallbrook Golf Club (CLOSED),Fallbrook Golf Club (CLOSED),Fallbrook,CA,3934,ChIJr3Bqvlx43IARvocLvYbD_5I,33.318362,-117.197799,Public
Foxtail GC,Foxtail GC - North,Rohnert Park,CA,2699,ChIJSQmkvRlKhIARakd1PXTSTaI,38.360859,-122.707306,Public
Foxtail GC,Foxtail GC - South,Rohnert Park,CA,2676,ChIJSQmkvRlKhIARakd1PXTSTaI,38.360859,-122.707306,Public
Franklin Canyon GC,Franklin Canyon GC,Hercules,CA,2658,ChIJybGfgSlxhYARORXs1QLOof0,38.009966,-122.228944,Public
French Camp GC,French Camp GC,Manteca,CA,2794,ChIJd7oy5ANrkIARt_CSU1aaQiw,37.86081,-121.221357,Public
Friendly Hills Country Club,Friendly Hills Country Club,Whittier,CA,2540,ChIJ1WG5sIvUwoARug9GGbbGuwA,33.964086,-117.988318,Private
Fullerton Golf Club,Fullerton Golf Club,Fullerton,CA,3622,ChIJ541tIHnV3IAR763C-7CeMx8,33.903898,-117.925829,Public
Gavilan GC,Gavilan GC,Gilroy,CA,14309,ChIJE1JbvxfjkYARqlIdcoY1uX0,36.966679,-121.56186,Public
General Old Golf Course,General Old Golf Course,Riverside,CA,3641,ChIJDY72pzmk3IARqy-K_kYE_n0,33.8802732,-117.2864903,Public
Gilroy GC,Gilroy GC,Gilroy,CA,13603,ChIJ37143_7hkYARtLU5Exm2DOU,37.013741,-121.619795,Public
Glen Annie Golf Club,Glen Annie Golf Club,Santa Barbara,CA,2384,ChIJSfGxLTNH6YARmo3ak8RMRc4,34.443865,-119.874899,Public
Glen Ivy Golf Club,Glen Ivy Golf Club,Glen Ivy,CA,2589,ChIJjU27R_2-3IARJUB-4u5vHFs,33.7632768,-117.5030303,Public
Glen Oaks Golf & Learning Center,Glen Oaks Golf & Learning Center,Glendora,CA,17987,ChIJFYlWrpwow4ARjAZi2DgpM-U,34.117123,-117.866071,Public
Glendora Country Club,Glendora Country Club,Glendora,CA,2539,ChIJSxjWmFcvw4ARtqADArf8l_o,34.132407,-117.820349,Private
Goat Hill Park Golf Course,Goat Hill Park Golf Course,Oceanside,CA,3939,ChIJ3QpwaCdu3IAR2H5PP-pfrnQ,33.196152,-117.359119,Public
Gold Hills CC,Gold Hills CC,Redding,CA,2667,ChIJuWIoNX6S0lQRkjQRIIv5nV4,40.635871,-122.355729,Public
Golden Era Golf Course,Golden Era Golf Course,San Jacinto,CA,26722,ChIJvQJiggdo24ARbgpPTNChVjs,33.8354222,-117.0035378,Public
Goose Creek Golf Club,Goose Creek Golf Club,Mira Loma,CA,2604,ChIJJwb3Xua13IAR_Ug91GbvDe4,33.964122,-117.53226,Public
Graeagle Meadows GC,Graeagle Meadows GC,Graeagle,CA,2772,ChIJseMy5-5rnIARVg4aaMkNkpA,39.763804,-120.607669,Public
Granite Bay GC,Granite Bay GC,Granite Bay,CA,7762,ChIJU7eGJJbhmoARTbFcG2Ts42c,38.724738,-121.194668,Private
Grape Ranch GC,Grape Ranch GC,Palo Cedro,CA,14278,ChIJGw4hI8iV0lQRygVcgn9bn54,40.555488,-122.220137,Public
Green Hills CC,Green Hills CC,Millbrae,CA,7807,ChIJj1HLK3N3j4ARUonH0ExGdtk,37.605086,-122.406125,Private
Green River Golf Club,Green River Golf Club,Corona,CA,3578,ChIJy4ey5xnP3IARp7OzoNhV2bY,33.869837,-117.672084,Public
Green River Golf Club,Green River Golf Club - Temporary Course,Corona,CA,28292,ChIJy4ey5xnP3IARp7OzoNhV2bY,33.869837,-117.672084,Public
Green Tree Golf Course,Green Tree Golf Course,Victorville,CA,17749,ChIJywuvqtRlw4AR0IlDQpbOwGc,34.507077,-117.316712,Public
Green Valley CC,Green Valley CC,Fairfield,CA,7748,ChIJqbm2QdoRhYARguzXzR8NPlc,38.2567349,-122.1672478,Private
Greenhorn Creek GC,Greenhorn Creek GC,Angels Camp,CA,7783,ChIJb4JfHqOVkIARWhomGqCAGMw,38.066305,-120.55428,Public
Hacienda Golf Club,Hacienda Golf Club,La Habra Heights,CA,2538,ChIJ3__vTWvVwoARBL_HuozH9E4,33.959167,-117.9536523,Private
Half Moon Bay GL,Half Moon Bay GL - Ocean,Half Moon Bay,CA,7751,ChIJMc1f_28Lj4ARTvQR4cv3Yxg,37.434891,-122.4402213,Public
Half Moon Bay GL,Half Moon Bay GL - Old,Half Moon Bay,CA,7750,ChIJMc1f_28Lj4ARTvQR4cv3Yxg,37.434891,-122.4402213,Public
Hansen Dam Municipal Golf Course,Hansen Dam Municipal Golf Course,Pacoima,CA,3287,ChIJEyKPl96TwoARm5rEGWKBi_s,34.258585,-118.396001,Public
Harbor Park Golf Course,Harbor Park Golf Course,Wilmington,CA,2177,ChIJ2ZEDuug13YAR4n85MmKjIEU,33.7866208,-118.2808651,Public
Hawk's Landing Golf Club,Hawk's Landing Golf Club,Yucca Valley,CA,24352,ChIJ07fUBtMn24ARO_91xvrIpH4,34.119186,-116.461489,Public
Healdsburg GC at Tayman Park,Healdsburg GC at Tayman Park,Healdsburg,CA,2724,ChIJIy8u39cWhIARbC2ITCxKxTg,38.614509,-122.854608,Public
Heartwell Golf Course,Heartwell Golf Course,Long Beach,CA,24356,ChIJQfeXLPIt3YARItB7AeDRZzg,33.831181,-118.103393,Public
Hemet Golf Club,Hemet Golf Club,Hemet,CA,2590,ChIJH-lJpJdm24ARnkT4wik8sj8,33.7501046,-117.0510753,Public
Heritage Palms Golf Club,Heritage Palms Golf Club,Indio,CA,2512,ChIJ43x0lbv52oARM77oMvDyte4,33.7256,-116.261589,Public
Hesperia Golf & Country Club,Hesperia Golf & Country Club,Hesperia,CA,2546,ChIJnygj-N9dw4ARBAEC3mR8r2o,34.40865,-117.273011,Public
Hidden Valley Golf Club,Hidden Valley Golf Club,Norco,CA,5663,ChIJkWwBHLO33IARb2SwRlc67k0,33.9155433,-117.51725,Public
Hidden Valley Lake CC,Hidden Valley Lake CC,Middletown,CA,2690,ChIJ_U668T5whIARQzBhJG84K0E,38.796648,-122.554587,Public
Hiddenbrooke GC,Hiddenbrooke GC,Vallejo,CA,7838,ChIJgVbDqlYNhYARd0nGyeEOa5E,38.155743,-122.179412,Public
Hideaway Golf Club,Hideaway Golf Club - Clive's Course,La Quinta,CA,2629,ChIJD1gSV9BX2oARcCM_DHHxkOs,33.6665277,-116.2608751,Private
Hideaway Golf Club,Hideaway Golf Club - Pete's Course,La Quinta,CA,2630,ChIJD1gSV9BX2oARcCM_DHHxkOs,33.6665277,-116.2608751,Private
Highland Springs Village Golf Club,Highland Springs Village Golf Club,Cherry Valley,CA,2579,ChIJeQlXJwJF24ARsG2y73mJUhA,33.9731359,-116.9438434,Private
Hunter Ranch GC,Hunter Ranch GC,Paso Robles,CA,14232,ChIJiUflcf3F7IAR0NU_MSf2pxY,35.648639,-120.620099,Public
Indian Creek GC,Indian Creek GC,Loomis,CA,14300,ChIJc8JHopEem4ARoWNyb6jXBP8,38.803237,-121.18858,Public
Indian Hills Golf Club,Indian Hills Golf Club,Riverside,CA,2362,ChIJDZUe9gi03IARUgbgCUaCRRA,33.984424,-117.458411,Public
Indian Palms Country Club and Resort,Indian Palms Country Club and Resort - Indian/Mountain,Indio,CA,2633,ChIJezJW1iH42oARX7bobQccsso,33.695618,-116.23063,Public
Indian Palms Country Club and Resort,Indian Palms Country Club and Resort - Mountain/Royal,Indio,CA,2634,ChIJezJW1iH42oARX7bobQccsso,33.695618,-116.23063,Public
Indian Palms Country Club and Resort,Indian Palms Country Club and Resort - Royal/Indian,Indio,CA,2635,ChIJezJW1iH42oARX7bobQccsso,33.695618,-116.23063,Public
Indian Ridge Country Club,Indian Ridge Country Club - Arroyo,Palm Desert,CA,2644,ChIJ6XCPlgv82oARm9ECtRMH_JA,33.752418,-116.331949,Private
Indian Ridge Country Club,Indian Ridge Country Club - Grove,Palm Desert,CA,2643,ChIJ6XCPlgv82oARm9ECtRMH_JA,33.752418,-116.331949,Private
Indian Valley GC,Indian Valley GC,Novato,CA,2716,ChIJMwgCd2-5hYAREGBfP6vN0lY,38.110396,-122.64015,Public
Indian Wells Country Club,Indian Wells Country Club - Classic B9 / Cove B9,Indian Wells,CA,29087,ChIJWRZaUDL52oARpWhBT-13TNs,33.7132542,-116.3260424,Private
Indian Wells Country Club,Indian Wells Country Club - Classic Course,Indian Wells,CA,2389,ChIJWRZaUDL52oARpWhBT-13TNs,33.7132542,-116.3260424,Private
Indian Wells Country Club,Indian Wells Country Club - Classic F9 / Cove B9,Indian Wells,CA,29086,ChIJWRZaUDL52oARpWhBT-13TNs,33.7132542,-116.3260424,Private
Indian Wells Country Club,Indian Wells Country Club - Cove Course,Indian Wells,CA,2390,ChIJWRZaUDL52oARpWhBT-13TNs,33.7132542,-116.3260424,Private
Indian Wells Country Club,Indian Wells Country Club - Old Course,Indian Wells,CA,14772,ChIJWRZaUDL52oARpWhBT-13TNs,33.7132542,-116.3260424,Private
Indian Wells Golf Resort,Indian Wells Golf Resort - Celebrity,Indian Wells,CA,5644,ChIJWYXabLT-2oARXHkeYKYLXlw,33.72443,-116.3296445,Public
Indian Wells Golf Resort,Indian Wells Golf Resort - Players,Indian Wells,CA,5643,ChIJWYXabLT-2oARXHkeYKYLXlw,33.72443,-116.3296445,Public
Industry Hills Golf Club,Industry Hills Golf Club - Eisenhower,City of Industry,CA,2377,ChIJdYnyDP_VwoARC8fHzOkIgQc,34.0208657,-117.926914,Public
Industry Hills Golf Club,Industry Hills Golf Club - Zaharias,City of Industry,CA,2378,ChIJdYnyDP_VwoARC8fHzOkIgQc,34.0208657,-117.926914,Public
Ironwood Country Club,Ironwood Country Club - North,Palm Desert,CA,2517,ChIJDYBlpKr_2oARzKqO60c4d8w,33.689897,-116.378311,Private
Ironwood Country Club,Ironwood Country Club - South,Palm Desert,CA,2516,ChIJDYBlpKr_2oARzKqO60c4d8w,33.689897,-116.378311,Private
Ivey Ranch Country Club,Ivey Ranch Country Club,Thousand Palms,CA,2553,ChIJB7hW5Ob82oAR2IGeaUXsQ0Y,33.792361,-116.364941,Public
Journey at Pechanga,Journey at Pechanga,Temecula,CA,2575,ChIJUxxhdb-B24ARAi5cR-5-9z8,33.45621,-117.106702,Public
Jurupa Hills Country Club,Jurupa Hills Country Club,Riverside,CA,2166,ChIJtcDl1lix3IART6dvJ3AGLuk,33.976426,-117.441221,Public
Kern River Golf Course,Kern River Golf Course,Bakersfield,CA,13426,ChIJS1rEDCVx6oARcVrfAi8ya60,35.7442213,-118.4227452,Public
Kern Valley Golf Course (CLOSED),Kern Valley Golf Course (CLOSED),Kernville,CA,2454,ChIJS1rEDCVx6oARcVrfAi8ya60,35.7442213,-118.4227452,Public
King City GC,King City GC,King City,CA,2731,ChIJEXee0t_wkoAR3JnqR5nimX0,36.20622,-121.122736,Public
Kings CC,Kings CC,Hanford,CA,7765,ChIJ1Q8pG5jplIARPTYmeyA2zfA,36.422809,-119.672042,Private
Kings River GCC,Kings River GCC,Kingsburg,CA,14281,ChIJecRiG_7jlIARgU8wjNrE49c,36.51384,-119.55402,Private
La Canada Flintridge Country Club,La Canada Flintridge Country Club,La Canada,CA,5675,ChIJ844Fj-jpwoAROUB5us_UYNI,34.218521,-118.188145,Private
La Contenta GC,La Contenta GC,Valley Springs,CA,2802,ChIJ-UI5OMuGkIARzo3cQPsr_Sw,38.170224,-120.83427,Public
La Costa Resort & Spa,La Costa Resort & Spa - Champions,Carlsbad,CA,2380,ChIJ2WHJUKcM3IARhsdTHpXr1Rg,33.090382,-117.267395,Public
La Costa Resort & Spa,La Costa Resort & Spa - Legends,Carlsbad,CA,2379,ChIJ2WHJUKcM3IARhsdTHpXr1Rg,33.090382,-117.267395,Public
La Costa Resort & Spa,La Costa Resort & Spa - Tournament,Carlsbad,CA,29073,ChIJ2WHJUKcM3IARhsdTHpXr1Rg,33.090382,-117.267395,Public
La Cumbre Country Club,La Cumbre Country Club,Santa Barbara,CA,2508,ChIJ4cVZtzwV6YAR5oozsaS3EXE,34.43539,-119.754895,Private
La Jolla Country Club,La Jolla Country Club,La Jolla,CA,2457,ChIJUxumSeAD3IARErKLc_-Gjqw,32.8378839,-117.2690552,Private
La Mirada Golf Course,La Mirada Golf Course,La Mirada,CA,2183,ChIJkUmTbUEr3YARQd_CTOdtzYg,33.90586,-117.999851,Public
La Purisima Golf Course,La Purisima Golf Course,Lompoc,CA,2595,ChIJlW4iCWIc7IAR5ru2XPQSIug,34.668423,-120.389939,Public
La Quinta Country Club,La Quinta Country Club,La Quinta,CA,5655,ChIJJbHIL8H42oARkoflgRl17Wc,33.6871961,-116.3069545,Private
La Rinconada CC,La Rinconada CC,Los Gatos,CA,7760,ChIJY61PDp41joAR5LdIxYGlt7k,37.257786,-121.971161,Private
Laguna Lake Golf Course,Laguna Lake Golf Course,San Luis Obispo,CA,5639,ChIJPVfw-Jbw7IARRIfe4xXbKAw,35.261617,-120.696954,Public
Laguna Seca GC,Laguna Seca GC,Monterey,CA,2800,ChIJQ-CiNQvwjYARrjcPK8ruk5E,36.574713,-121.78876,Public
Laguna Woods Golf Club,Laguna Woods Golf Club - Course #1/Course #2,Laguna Woods,CA,3918,ChIJocDg833o3IARj-lfVYW9pyU,33.6131977,-117.7294111,Private
Laguna Woods Golf Club,Laguna Woods Golf Club - Course #2/Course #3,Laguna Woods,CA,3916,ChIJocDg833o3IARj-lfVYW9pyU,33.6131977,-117.7294111,Private
Laguna Woods Golf Club,Laguna Woods Golf Club - Course #3/Course #1,Laguna Woods,CA,3917,ChIJocDg833o3IARj-lfVYW9pyU,33.6131977,-117.7294111,Private
Lake Almanor CC,Lake Almanor CC,Lake Almanor,CA,2687,ChIJJ_vl5jkTnYARztP85MJ8OM0,40.249474,-121.152377,Public
Lake Almanor West GC,Lake Almanor West GC,Chester,CA,2736,ChIJqz514yprnYARojgeTUcSQT8,40.244987,-121.213003,Public
Lake Arrowhead Country Club,Lake Arrowhead Country Club,Lake Arrowhead,CA,2510,ChIJlUqlNnVXw4ARmznZL7FwT60,34.25657,-117.219583,Private
Lake Chabot GC,Lake Chabot GC,Oakland,CA,2660,ChIJzcX0BVGOj4ARMSlKbp9vVeI,37.741916,-122.120676,Public
Lake Forest Golf Course,Lake Forest Golf Course,Lake Forest,CA,5673,ChIJw_ah7wHp3IARCSMc6Ng7s4I,33.623675,-117.689544,Public
Lake Lindero Country Club,Lake Lindero Country Club,Agoura Hills,CA,5662,ChIJoSvAVRUk6IAR5nk1onp3x8k,34.155091,-118.7894838,Public
Lake Merced GC,Lake Merced GC,Daly City,CA,7806,ChIJi7h0IkJ8j4ARCqWOmrb_tBo,37.69523,-122.470811,Private
Lake of the Pines CC,Lake of the Pines CC,Auburn,CA,7819,ChIJH1OuSpANm4ARswtiEAwl8mY,39.039522,-121.0667823,Private
Lake Redding GC,Lake Redding GC,Redding,CA,2804,ChIJyaOkjT7t0lQRmrzawyvIuPc,40.59703,-122.400229,Public
Lake Tahoe GC,Lake Tahoe GC,South Lake Tahoe,CA,14247,ChIJR6sij3COmYAR8Qc4BobIN7o,38.869476,-120.013193,Public
Lake Tamarisk Golf Course,Lake Tamarisk Golf Course,Desert Center,CA,26911,ChIJ2egIGWOO0IARhsmjlCrN4k0,33.7380051,-115.3939124,Public
Lake Wildwood CC,Lake Wildwood CC,Penn Valley,CA,7794,ChIJByx0lkBmm4ARrDoo4_kQRH4,39.221981,-121.199651,Private
Lakeside Golf Club,Lakeside Golf Club,Burbank,CA,2507,ChIJEd0I7DW-woARITuKio3wTZ4,34.144558,-118.3446,Private
Lakewood Country Club,Lakewood Country Club,Lakewood,CA,2175,ChIJ89WDGU4y3YARZyGvXpA4-Z4,33.8334151,-118.1542136,Public
Langtry Farms,Langtry Farms,Middletown,CA,17786,ChIJiXWJGHVmhIARgRDJUsHC0z8,38.738675,-122.510441,Private
Las Posas Country Club,Las Posas Country Club,Camarillo,CA,2653,ChIJgQBShkFK6IARrO3pMyxfyVw,34.250854,-119.073196,Private
Las Positas GC,Las Positas GC,Livermore,CA,2793,ChIJ_4gBxZPoj4ARDCHL3QeTkOQ,37.696913,-121.824449,Public
Lava Creek GC,Lava Creek GC,Paradise,CA,14290,ChIJU4SjnUPTnIARhP8dOUztB4A,39.740865,-121.608725,Public
Lemoore GC,Lemoore GC,Lemoore,CA,2746,ChIJ49HVd6zAlIARFNyMpfzIaxs,36.2840616,-119.7817106,Public
Likely Links,Likely Links,Likely,CA,17971,ChIJFcxIGz57y1QRuC-jB1g1LOQ,41.218101,-120.479404,Public
Lincoln Hills GC,Lincoln Hills GC - Hills,Lincoln,CA,2762,ChIJIRXMZ7Yim4AReWmkjikc9t4,38.868209,-121.275313,Public
Lincoln Hills GC,Lincoln Hills GC - Orchard,Lincoln,CA,2749,ChIJIRXMZ7Yim4AReWmkjikc9t4,38.868209,-121.275313,Public
Links Course at Paso Robles,Links Course at Paso Robles,Paso Robles,CA,14292,ChIJCb83ianF7IARaySDb7tAAkw,35.676532,-120.605684,Public
Lockeford Springs GC,Lockeford Springs GC,Lodi,CA,14296,ChIJR2koznR2kIARIn-RtNW4hx4,38.135738,-121.1635,Public
Lomas Santa Fe Country Club,Lomas Santa Fe Country Club,Solana Beach,CA,2506,ChIJ_f__Yz0J3IARiefiiRq4UU8,32.991802,-117.246895,Private
Lomas Santa Fe Executive Golf Course,Lomas Santa Fe Executive Golf Course,Solana Beach,CA,5678,ChIJf5PmQRcJ3IAR4R-GRvP25fs,33.003365,-117.243784,Public
Lone Tree GC,Lone Tree GC,Antioch,CA,14279,ChIJd7Scj_VXhYARrvRI07bE-K4,37.97404,-121.809997,Public
Los Altos GCC,Los Altos GCC,Los Altos,CA,14233,ChIJuQD1Lkmxj4ARxvC8nHLct0M,37.350991,-122.09172,Private
Los Amigos Golf Course,Los Amigos Golf Course,Downey,CA,3653,ChIJhXYlMUzMwoARQHoNK6pN7Uw,33.932696,-118.161241,Public
Los Coyotes Country Club,Los Coyotes Country Club - Lake/Valley,Buena Park,CA,2383,ChIJGQthGqor3YARwZZeeRw74a8,33.878279,-117.981679,Private
Los Coyotes Country Club,Los Coyotes Country Club - Valley/Vista,Buena Park,CA,2381,ChIJGQthGqor3YARwZZeeRw74a8,33.878279,-117.981679,Private
Los Coyotes Country Club,Los Coyotes Country Club - Vista/Lake,Buena Park,CA,2382,ChIJGQthGqor3YARwZZeeRw74a8,33.878279,-117.981679,Private
Los Robles Greens Golf Course,Los Robles Greens Golf Course,Thousand Oaks,CA,3650,ChIJMXwnapY66IARLBBW2hhQYyA,34.174856,-118.878554,Public
Los Serranos Golf Club,Los Serranos Golf Club - NORTH,Chino Hills,CA,14479,ChIJSxuPRhrN3IARaceY1oBh7As,33.963636,-117.707365,Public
Los Serranos Golf Club,Los Serranos Golf Club - SOUTH,Chino Hills,CA,2159,ChIJSxuPRhrN3IARaceY1oBh7As,33.963636,-117.707365,Public
Los Verdes Golf & Country Club,Los Verdes Golf & Country Club,Rancho Palos Verdes,CA,3597,ChIJrROP4A5M3YARtECRXj6kOLg,33.756775,-118.398693,Public
Mace Meadows GC,Mace Meadows GC - Mace Meadow,Pioneer,CA,26592,ChIJa7Uk-9BymoARNX77ajU1EOw,38.45334,-120.53642,Public
Madera Municipal GC,Madera Municipal GC,Madera,CA,13977,ChIJWy7ffJoJlIARza-_GNqNd-o,36.928286,-120.182423,Public
Maderas Golf Club,Maderas Golf Club,Poway,CA,3952,ChIJWVR37E3w24ARQQgdlDqp41M,33.038154,-117.025781,Public
Mallard Lake GC,Mallard Lake GC,Yuba City,CA,2811,ChIJvb713K2yhIARD-cjuYZmEFI,39.063325,-121.633361,Public
Manteca Park GC,Manteca Park GC,Manteca,CA,2721,ChIJ1-81ZUBAkIARVqr-DUIAzhw,37.802548,-121.239912,Public
Marbella Country Club,Marbella Country Club,San Juan Capistrano,CA,2484,ChIJa-p7jeLx3IARAHycC0PAM2s,33.515287,-117.655175,Private
Marin CC,Marin CC,Novato,CA,7789,ChIJgYzteRy9hYAReEZohoLlxOA,38.064268,-122.564826,Private
Marine Memorial Golf Course Barstow,Marine Memorial Golf Course Barstow,Barstow,CA,5658,ChIJU7xDlzlixIARKJ2iYtwcnPc,34.980295,-116.964449,Public
Marine Memorial Golf Course Camp Pendleton,Marine Memorial Golf Course Camp Pendleton,Camp Pendleton,CA,3935,ChIJ8U9t8JB63IARsePOqiMxn2o,33.2678797,-117.3288745,Public
Marrakesh Country Club,Marrakesh Country Club,Palm Desert,CA,2483,ChIJmywCeV7-2oARC-K5rZD_gNo,33.71059,-116.37701,Private
Marriott Desert Springs Resort & Spa,Marriott Desert Springs Resort & Spa - PALMS,Palm Desert,CA,2649,ChIJhR2MRUj82oARTC5ru7idjlg,33.755214,-116.361897,Public
Marriott Desert Springs Resort & Spa,Marriott Desert Springs Resort & Spa - VALLEY,Palm Desert,CA,2648,ChIJhR2MRUj82oARTC5ru7idjlg,33.755214,-116.361897,Public
Marriott Shadow Ridge Golf Club,Marriott Shadow Ridge Golf Club,Palm Desert,CA,2587,ChIJpVnrexD92oAR8gsznOWnp3k,33.782945,-116.384563,Public
Marshall Canyon Golf Course,Marshall Canyon Golf Course,La Verne,CA,2182,ChIJ0-FsRFYlw4AReSdc_qFJep4,34.148534,-117.753344,Public
Mather GC,Mather GC,Mather,CA,2819,ChIJo27WMC_omoARUMK73v9PLAg,38.546585,-121.260871,Public
Mayacama GC,Mayacama GC,Santa Rosa,CA,7810,ChIJ34ol6mk_hIAReXOsXcgmztQ,38.529532,-122.733615,Private
McCloud GC,McCloud GC,McCloud,CA,2670,ChIJdbNNFxDCzVQRtye_6q220aY,41.237105,-122.136392,Public
McInnis Park GC,McInnis Park GC,San Rafael,CA,14302,ChIJPxUiMDuYhYARd9Qz1pq3A2M,38.019806,-122.522413,Public
Meadow Club,Meadow Club,Fairfax,CA,7808,ChIJw6gG8YaWhYARB12Dgr1ZyDY,37.973134,-122.618758,Private
Meadowlark Golf Club,Meadowlark Golf Club,Huntington Beach,CA,3649,ChIJgYXouM8l3YARYqbOvXl8Yz8,33.718206,-118.031836,Public
Menifee Lakes Country Club,Menifee Lakes Country Club - LAKES,Menifee,CA,3620,ChIJm-VnyxJi24ARIBNNKr8E7nU,33.686838,-117.158902,Public
Menifee Lakes Country Club,Menifee Lakes Country Club - PALMS,Menifee,CA,3619,ChIJm-VnyxJi24ARIBNNKr8E7nU,33.686838,-117.158902,Public
Menlo CC,Menlo CC,Woodside,CA,7795,ChIJYdOUiIqjj4ARgnttQjZYcoU,37.44734,-122.237622,Private
Merced GCC,Merced GCC,Merced,CA,17947,ChIJRcWtDiVBkYARIdrQOA8x_5c,37.380958,-120.450809,Private
