Address,Course ID
"ORCHARDS GOLF CLUB, SOUTH HADLEY, MA",18196
"OULD NEWBURY GOLF CLUB, NEWBURY, MA",18197
"OYSTER HARBORS CLUB, OSTERVILLE, MA",8036
"PAKACHOAG GOLF COURSE, AUBURN, MA",6385
"PATRIOT GOLF COURSE, BEDFORD, MA",6374
"PAUL HARNEY GOLF CLUB, EAST FALMOUTH, MA",23714
"PEMBROKE COUNTRY CLUB, PEMBROKE, MA",18198
"PETERSHAM COUNTRY CLUB, PETERSHAM, MA",6393
"PHILIPINO AMERICAN GC (INACTIVE NRE), ASHLAND, MA",6364
"PINE BROOK COUNTRY CLUB, WESTON, MA",6380
"PINE GROVE GOLF CLUB, FLORENCE, MA",21098
"PINE MEADOWS GOLF COURSE, LEXINGTON, MA",6378
"PINE OAKS GOLF CLUB, SOUTH EASTON, MA",6377
"PINE RIDGE COUNTRY CLUB, N. OXFORD, MA",6376
"PINE VALLEY COUNTRY CLUB, REHOBOTH, MA",6375
"PINECREST GOLF COURSE, HOLLISTON, MA",6392
"PINEHILLS GOLF CLUB, PLYMOUTH, MA",6379
"PINEHILLS GOLF CLUB, PLYMOUTH, MA",18195
"PLEASANT VALLEY COUNTRY CLUB, SUTTON, MA",6336
"PLYMOUTH COUNTRY CLUB, PLYMOUTH, MA",6335
"POCASSET GOLF CLUB, POCASSET, MA",15038
"PONKAPOAG GOLF COURSE, CANTON, MA",6334
"PONKAPOAG GOLF COURSE, CANTON, MA",6333
"PONTOOSUC LAKE COUNTRY CLUB, PITTSFIELD, MA",6332
"POQUOY BROOK GOLF COURSE, LAKEVILLE, MA",6331
"POST 273 GC (INACTIVE NRE), BURLINGTON, MA",6330
"PRESIDENTS GOLF COURSE, QUINCY, MA",6329
"QUABOAG COUNTRY CLUB, MONSON, MA",6328
"QUAIL HOLLOW GOLF & CC, OAKHAM, MA",6327
"QUAIL RIDGE COUNTRY CLUB, ACTON, MA",6326
"QUASHNET VALLEY COUNTRY CLUB, MASHPEE, MA",17820
"R & A GC OF SOMERVILLE, SCITUATE, MA",6319
"RED TAIL GOLF CLUB, DEVENS, MA",6320
"REDMEN GOLF CLUB, STONEHAM, MA",6321
"REEDY MEADOW GOLF COURSE, LYNNFIELD, MA",6318
"REHOBOTH COUNTRY CLUB, REHOBOTH, MA",6322
"RENAISSANCE, HAVERHILL, MA",6323
"RESERVATION GOLF CLUB, MATTAPOISETT, MA",20620
"RIDDER FARM GOLF CLUB, E. BRIDGEWATER, MA",6325
"RIVER BEND COUNTRY CLUB, W. BRIDGEWATER, MA",6324
"ROCHESTER GOLF COURSE, ROCHESTER, MA",18025
"ROCKLAND GOLF COURSE, ROCKLAND, MA",6345
"ROCKPORT GOLF CLUB, ROCKPORT, MA",6312
"ROUND HILL GOLF LINKS, S. DARTMOUTH, MA",6309
"ROWLEY COUNTRY CLUB, ROWLEY, MA",6351
"ROYAL CREST COUNTRY CLUB, WALPOLE, MA",6350
"ROYAL OAKS COUNTRY CLUB, SOUTHBRIDGE, MA",6349
"SADDLE HILL COUNTRY CLUB, HOPKINTON, MA",6348
"SAGAMORE SPRING GOLF CLUB, LYNNFIELD, MA",6347
"SALEM COUNTRY CLUB, PEABODY, MA",6346
"SANDWICH HOLLOWS COUNTRY CLUB, SANDWICH, MA",6277
"SANDY BURR CC, WAYLAND, MA",6367
"SANKATY HEAD GOLF CLUB, SIASCONSET, MA",18023
"SASSAMON TRACE GOLF COURSE, NATICK, MA",6344
"SCITUATE COUNTRY CLUB, SCITUATE, MA",6343
"SEGREGANSETT COUNTRY CLUB, TAUNTON, MA",6342
"SETTLERS CROSSING GOLF COURSE, LUNENBURG, MA",6561
"SHAKER FARMS COUNTRY CLUB, WESTFIELD, MA",6341
"SHAKER HILLS COUNTRY CLUB, HARVARD, MA",6340
"SHARON COUNTRY CLUB, SHARON, MA",6339
"SHINING ROCK GOLF CLUB, NORTHBRIDGE, MA",6269
"SIASCONSET GOLF COURSE, NANTUCKET, MA",21158
"SKYLINE COUNTRY CLUB, LANESBORO, MA",6338
"SOUTH SHORE COUNTRY CLUB, HINGHAM, MA",6337
"SOUTHAMPTON COUNTRY CLUB, SOUTHAMPTON, MA",24128
"Southborough Golf Club, SOUTHBORO, MA",6441
"SOUTHERS MARSH GOLF CLUB, PLYMOUTH, MA",6446
"SOUTHWICK COUNTRY CLUB, SOUTHWICK, MA",18056
"SPECIAL OLYMPICS G C, DANVERS, MA",6445
"SPRINGFIELD COUNTRY CLUB, WEST SPRINGFIELD, MA",6444
"SQUIRES GLEN GOLF CLUB, NORTH ANDOVER, MA",6443
"SQUIRREL RUN GOLF & COUNTRY CLUB, PLYMOUTH, MA",6442
"ST. ANNE COUNTRY CLUB, FEEDING HILLS, MA",6284
"STERLING NATIONAL COUNTRY CLUB, STERLING, MA",6401
"STOCKBRIDGE GOLF CLUB, STOCKBRIDGE, MA",6300
"STOW ACRES COUNTRY CLUB, STOW, MA",6383
"STOW ACRES COUNTRY CLUB, STOW, MA",6382
"STRAWBERRY VALLEY GOLF COURSE, ABINGTON, MA",6439
"SWANSEA COUNTRY CLUB, SWANSEA, MA",6447
"SWANSON MEADOWS GOLF COURSE, BILLERICA, MA",20621
"TACONIC GOLF CLUB, WILLIAMSTOWN, MA",6272
"TATNUCK COUNTRY CLUB, WORCESTER, MA",6437
"TEDESCO COUNTRY CLUB, MARBLEHEAD, MA",6436
"TEKOA COUNTRY CLUB, WESTFIELD, MA",6302
"TEMPLEWOOD GOLF COURSE, TEMPLETON, MA",20622
"TEWKSBURY COUNTRY CLUB, TEWKSBURY, MA",6435
"TGC at SACCONNESSET, FALMOUTH, MA",6275
"THE BACK NINE CLUB, LAKEVILLE, MA",6292
"THE BLANDFORD CLUB, BLANDFORD, MA",6434
"THE BROOKSIDE CLUB, BOURNE, MA",6433
"THE CAPE CLUB, NORTH FALMOUTH, MA",6514
"THE CAPE CLUB OF SHARON, SHARON, MA",6264
"THE CAPTAINS GOLF COURSE, BREWSTER, MA",20623
"THE CAPTAINS GOLF COURSE, BREWSTER, MA",20625
"THE CITY GOLF CLUB, BOSTON, MA",6440
"THE CLUB AT NEW SEABURY, MASHPEE, MA",6461
"THE CLUB AT NEW SEABURY, MASHPEE, MA",6462
"THE COUNTRY CLUB, BROOKLINE, MA",20689
"THE COUNTRY CLUB, BROOKLINE, MA",6460
"THE COUNTRY CLUB, BROOKLINE, MA",20687
"THE GOLF CLUB AT SOUTHPORT, MASHPEE, MA",20619
"THE HAVEN COUNTRY CLUB, BOYLSTON, MA",26243
"THE INTERNATIONAL GOLF CLUB, BOLTON, MA",6457
"THE INTERNATIONAL GOLF CLUB, BOLTON, MA",6458
"THE KITTANSETT CLUB, MARION, MA",6289
"THE LEDGES GOLF CLUB, SOUTH HADLEY, MA",6456
"THE MEADOW AT PEABODY, PEABODY, MA",6455
"THE MEADOWS GOLF COURSE, GREENFIELD, MA",6448
"THE RANCH GOLF CLUB, SOUTHWICK, MA",6454
"THE RIDGE CLUB, SANDWICH, MA",6266
"THE TOUR, NEEDHAM, MA",6453
"THOMAS MEMORIAL GOLF & CC, TURNERS FALLS, MA",6452
"THOMSON COUNTRY CLUB, NORTH READING, MA",6451
"THORNY LEA GOLF CLUB, BROCKTON, MA",6450
"TOUISSET COUNTRY CLUB, SWANSEA, MA",6449
"TOWNSEND RIDGE COUNTRY CLUB, TOWNSEND, MA",6430
"TPC BOSTON, NORTON, MA",18038
"TRULL BROOK GOLF COURSE, TEWKSBURY, MA",6432
"TURNER HILL GOLF CLUB, IPSWICH, MA",6313
"Twin Brooks Golf Course, Hyannis, MA",26941
"TWIN HILLS COUNTRY CLUB, LONGMEADOW, MA",6412
"TWIN SPRINGS, BOLTON, MA",6411
"TYNGSBORO COUNTRY CLUB, TYNGSBORO, MA",6410
"UNICORN GOLF CLUB, STONEHAM, MA",6409
"USGA Test Facility, Wellesley, MA",24213
"USGA Test Facility, Wellesley, MA",26027
"USGA Test Facility, Wellesley, MA",26490
"VESPER COUNTRY CLUB, TYNGESBORO, MA",6408
"VETERANS GOLF COURSE, SPRINGFIELD, MA",6407
"VINEYARD GOLF CLUB, EDGARTOWN, MA",6278
"WACHUSETT COUNTRY CLUB, WEST BOYLSTON, MA",6406
"WAHCONAH COUNTRY CLUB, DALTON, MA",6405
"WALPOLE COUNTRY CLUB, WALPOLE, MA",26222
"WAMPANOAG GOLF CLUB, NORTH SWANSEA, MA",6394
"WAMPATUCK COUNTRY CLUB, CANTON, MA",6402
"WATERTOWN LODGE OF ELKS, WATERTOWN, MA",6413
"WAUBEEKA GOLF LINKS, WILLIAMSTOWN, MA",6400
"WAVERLY OAKS GOLF CLUB, PLYMOUTH, MA",6399
"WAVERLY OAKS GOLF CLUB, PLYMOUTH, MA",20636
"WAYLAND COUNTRY CLUB, WAYLAND, MA",6398
"WEATHERVANE GOLF CLUB, WEYMOUTH, MA",9298
"WEDGEWOOD PINES COUNTRY CLUB, STOW, MA",6290
"WELLESLEY COUNTRY CLUB, WELLESLEY, MA",6397
"WENHAM COUNTRY CLUB, WENHAM, MA",6396
"WENTWORTH HILLS GOLF CLUB, PLAINVILLE, MA",6395
"WESTBOROUGH COUNTRY CLUB, WESTBOROUGH, MA",6295
"WESTMINSTER COUNTRY CLUB, WESTMINSTER, MA",6421
"WESTON GOLF CLUB, WESTON, MA",6306
"WESTOVER GOLF COURSE, LUDLOW, MA",6403
"WHALING CITY GOLF COURSE, NEW BEDFORD, MA",6429
"WHITE CLIFFS COUNTRY CLUB, PLYMOUTH, MA",18021
"WHITE PINES GOLF COURSE, BROCKTON, MA",6428
"WHITINSVILLE GOLF CLUB, WHITINSVILLE, MA",6427
"WIANNO CLUB, OSTERVILLE, MA",6426
"WIDOWS WALK GOLF COURSE, SCITUATE, MA",6425
"WILLIAM J. DEVINE GOLF COURSE, DORCHESTER, MA",6424
"WILLOWBEND, MASHPEE, MA",20692
"WILLOWBEND, MASHPEE, MA",20691
"WILLOWBEND, MASHPEE, MA",20694
"WILLOWBEND, MASHPEE, MA",20690
"WILLOWBEND, MASHPEE, MA",6423
"WINCHENDON COUNTRY CLUB, WINCHENDON, MA",6414
"WINCHESTER COUNTRY CLUB, WINCHESTER, MA",6422
"WINTHROP GOLF CLUB, WINTHROP, MA",6431
"WOBURN COUNTRY CLUB, WOBURN, MA",20626
"WOLLASTON GOLF CLUB, MILTON, MA",6420
"WOODLAND GOLF CLUB, AUBURNDALE, MA",6419
"WOODS HOLE GOLF CLUB, FALMOUTH, MA",6418
"WOODS OF WESTMINSTER, WESTMINSTER, MA",6417
"WORCESTER COUNTRY CLUB, WORCESTER, MA",6315
"WORTHINGTON GOLF CLUB, WORTHINGTON, MA",6416
"WYANTENUCK COUNTRY CLUB, GREAT BARRINGTON, MA",6415
"WYCKOFF COUNTRY CLUB, HOLYOKE, MA",6283
"XXX, Mattapoisett, MA",6499
"'16 US AM, Bloomfield, MI",24170
"A-Ga-Ming Golf Resort, Kewadin, MI",9470
"A-Ga-Ming Golf Resort, Kewadin, MI",9469
"A-Ga-Ming Golf Resort, Kewadin, MI",23966
"A-Ga-Ming Golf Resort, Kewadin, MI",26933
"ALPENA GOLF CLUB, ALPENA, MI",26697
"ALPINE GC, COMSTOCK PARK, MI",9851
"ALWYN DOWNS GC, MARSHALL, MI",9781
"ANGELS CROSSING GC, VICKSBURG, MI",9722
"ANN ARBOR COUNTRY CLUB, ANN ARBOR, MI",10040
"ANN ARBOR GOLF & OUTING, ANN ARBOR, MI",9831
"ANTRIM DELLS GOLF COURSE, ELLSWORTH, MI",9507
"APPLE MOUNTAIN GC, FREELAND, MI",10039
"ARBOR HILLS GOLF CLUB, JACKSON, MI",9482
"ARCADIA BLUFFS GC, ARCADIA, MI",9697
"ARCADIA BLUFFS GC, ARCADIA, MI",28241
"ARROWHEAD GC, Lowell, MI",9687
"ATLAS VALLEY CC, GRAND BLANC, MI",9758
"BAHLE FARMS GC, SUTTONS BAY, MI",9961
"BALD MOUNTAIN GOLF COURSE, LAKE ORION, MI",9809
"BARTON HILLS CC, ANN ARBOR, MI",9656
"BATTLE CREEK COUNTRY CLUB, BATTLE CREEK, MI",9785
"BAY COUNTY GOLF COURSE, ESSEXVILLE, MI",9508
"BAY HARBOR GC, BAY HARBOR, MI",24210
"BAY HARBOR GC, BAY HARBOR, MI",26849
"BAY HARBOR GC, BAY HARBOR, MI",24211
"BAY HARBOR GC, BAY HARBOR, MI",26850
"BAY HARBOR GC, BAY HARBOR, MI",24212
"BAY HARBOR GC, BAY HARBOR, MI",26862
"BAY MEADOWS GC, TRAVERSE CITY, MI",9945
"BAY POINTE GC, WEST BLOOMFIELD, MI",10016
"BAY VALLEY RESORT, BAY CITY, MI",9721
"BAYOU GC, FREELAND, MI",9975
"BEACON HILL GC, COMMERCE TWP, MI",9693
"BEAR LAKE COUNTY HIGHLANDS, BEAR LAKE, MI",9465
"BEDFORD VALLEY GC, BATTLE CREEK, MI",9692
"BEECH HOLLOW GC, FREELAND, MI",9879
"BEECH WOODS GC, SOUTHFIELD, MI",9730
"BEECHES GOLF CLUB, SOUTH HAVEN, MI",9534
"BELLA VISTA GOLF CLUB, COLDWATER, MI",10004
"BELVEDERE GC, CHARLEVOIX, MI",9805
"BENONA SHORES GC, SHELBY, MI",10014
"BERRIEN HILLS CC, BENTON HARBOR, MI",10087
"BINDER PARK GC, BATTLE CREEK, MI",23986
"BINDER PARK GC, BATTLE CREEK, MI",27105
"BINDER PARK GC, BATTLE CREEK, MI",23985
"BINDER PARK GC, BATTLE CREEK, MI",27104
"BINDER PARK GC, BATTLE CREEK, MI",23987
"BINDER PARK GC, BATTLE CREEK, MI",27106
"BIRCHWOOD FARMS G & CC, HARBOR SPRINGS, MI",26959
"BIRCHWOOD FARMS G & CC, HARBOR SPRINGS, MI",9491
"BIRCHWOOD FARMS G & CC, HARBOR SPRINGS, MI",26958
"BIRCHWOOD FARMS G & CC, HARBOR SPRINGS, MI",9490
"BIRCHWOOD FARMS G & CC, HARBOR SPRINGS, MI",26960
"BIRCHWOOD FARMS G & CC, HARBOR SPRINGS, MI",9492
"BIRD CREEK GC, PORT AUSTIN, MI",9994
"BIRMINGHAM CC, BIRMINGHAM, MI",9786
"BLACK BEAR GC, VANDERBILT, MI",9886
"BLACK FOREST & WILDERNESS VALLEY, GAYLORD, MI",9645
"BLACK FOREST & WILDERNESS VALLEY, GAYLORD, MI",9646
"BLACK LAKE GC, ONAWAY, MI",9812
"BLACK RIVER CC, PORT HURON, MI",9701
"BLACKHEATH GC, ROCHESTER HILLS, MI",10031
"BLOOMFIELD HILLS COUNTRY CLUB, BLOOMFIELD HILLS, MI",9833
"BLOSSOM TRAILS GC, BENTON HARBOR, MI",9595
"BLYTHEFIELD CC, BELMONT, MI",9950
"BOULDER CREEK GC, BELMONT, MI",9891
"BOULDER POINTE GC, OXFORD, MI",26792
"BOULDER POINTE GC, OXFORD, MI",27018
"BOULDER POINTE GC, OXFORD, MI",27015
"BOULDER POINTE GC, OXFORD, MI",26794
"BOULDER POINTE GC, OXFORD, MI",26793
"BOULDER POINTE GC, OXFORD, MI",27019
"BOYNE MOUNTAIN RESORT, BOYNE FALLS, MI",9970
"BOYNE MOUNTAIN RESORT, BOYNE FALLS, MI",9971
"BOYNE RESORTS, HARBOR SPRINGS, MI",26901
"BOYNE RESORTS, HARBOR SPRINGS, MI",26915
"BOYNE RESORTS, HARBOR SPRINGS, MI",9541
"BOYNE RESORTS, HARBOR SPRINGS, MI",9543
"BOYNE RESORTS, HARBOR SPRINGS, MI",26904
"BOYNE RESORTS, HARBOR SPRINGS, MI",9542
"BOYNE RESORTS, HARBOR SPRINGS, MI",9540
"BRAE BURN GOLF CLUB, PLYMOUTH, MI",9468
"BRAMBLEWOOD GC, HOLLY, MI",9937
"BRENTWOOD GOLF CLUB, White Lake, MI",20911
"BRIAR HILL GC, FREMONT, MI",9709
"BRIAR RIDGE GC, MONTROSE, MI",10055
"BRIARWOOD GC, CALEDONIA, MI",9894
"BROADMOOR CC, CALEDONIA, MI",9900
"BROOKSIDE GC, GOWEN, MI",9647
"BROOKSIDE GC-ANN ARBOR, SALINE, MI",9674
"BROOKWOOD GOLF CLUB, ROCHESTER HILLS, MI",9686
"BROOKWOOD GOLF COURSE, BUCHANAN, MI",9985
"BRUCE HILLS GC, ROMEO, MI",9868
"BUCKS RUN GC, MT PLEASANT, MI",9788
"BURNING OAK CC, ROSCOMMON, MI",9636
"BURNING TREE G & CC, MACOMB, MI",10006
"BURNING TREE G & CC, MACOMB, MI",26435
"BYRON HILLS GC, BYRON CENTER, MI",9974
"CADILLAC CC, CADILLAC, MI",10053
"CALDERONE FARMS GC, GRASS LAKE, MI",9862
"CALUMET GC, Calumet, MI",28458
"CANADIAN LAKES CC, STANWOOD, MI",9669
"CANADIAN LAKES CC, STANWOOD, MI",9667
"CANADIAN LAKES CC, STANWOOD, MI",9668
"CANDLESTONE GOLF & RESORT, BELDING, MI",9996
"CAPTAIN'S CLUB AT WOODFIELD, GRAND BLANC, MI",10083
"CARLETON GLEN GOLF CLUB, Carleton, MI",24369
"CARO GC, CARO, MI",9865
"CARO GC, CARO, MI",28213
"CARRINGTON GC, MONROE, MI",9892
"CASCADE HILLS COUNTRY CLUB, GRAND RAPIDS, MI",9899
"CASCADE HILLS COUNTRY CLUB, GRAND RAPIDS, MI",20834
"CASCADES GC, JACKSON, MI",9880
"CASEVILLE GC, CASEVILLE, MI",10035
"CATTAILS GOLF CLUB, SOUTH LYON, MI",9887
"CC OF LANSING, LANSING, MI",9703
"CEDAR CHASE GC, CEDAR SPRINGS, MI",9754
"CEDAR CREEK GC, BATTLE CREEK, MI",9810
"CEDAR GLEN GC, NEW BALTIMORE, MI",9714
"CEDAR VALLEY GC, COMINS, MI",10057
"CENTENNIAL ACRES, SUNFIELD, MI",26799
"CENTENNIAL ACRES, SUNFIELD, MI",9463
"CENTENNIAL ACRES, SUNFIELD, MI",26798
"CENTENNIAL ACRES, SUNFIELD, MI",9461
"CENTENNIAL ACRES, SUNFIELD, MI",26805
"CENTENNIAL ACRES, SUNFIELD, MI",9462
"CENTENNIAL FARM GC, BELLAIRE, MI",9716
"CENTURY OAKS PUBLIC GC, ELKTON, MI",9858
"CHAMPION HILL GC, BEULAH, MI",9916
"CHANDLER PARK GOLF COURSE, Detroit, MI",23636
"CHARLEVOIX COUNTRY CLUB, Charlevoix, MI",20801
"CHARLEVOIX GOLF CLUB, CHARLEVOIX, MI",9989
"CHARLOTTE CC, CHARLOTTE, MI",9612
"CHASE HAMMOND GC, MUSKEGON, MI",10086
"CHEBOYGAN G & CC, CHEBOYGAN, MI",9753
"CHEMUNG HILLS GC, HOWELL, MI",9789
"CHERRY CREEK GOLF CLUB, SHELBY TWP, MI",9513
"CHESHIRE HILLS GOLF COURSE, ALLEGAN, MI",26814
"CHESHIRE HILLS GOLF COURSE, ALLEGAN, MI",17842
"CHESHIRE HILLS GOLF COURSE, ALLEGAN, MI",26807
"CHESHIRE HILLS GOLF COURSE, ALLEGAN, MI",17841
"CHESHIRE HILLS GOLF COURSE, ALLEGAN, MI",26812
"CHESHIRE HILLS GOLF COURSE, ALLEGAN, MI",17843
"CHESTNUT HILLS GC, BEAR LAKE, MI",9691
"CHESTNUT VALLEY GC, HARBOR SPRINGS, MI",9857
"CHIEF GC, BELLAIRE, MI",9930
"CHIKAMING CC, LAKESIDE, MI",9957
"CLEARBROOK GC, SAUGATUCK, MI",9637
"CLIO COUNTRY CLUB, CLIO, MI",9510
"COLDWATER GOLF COURSE, COLDWATER, MI",10038
"COLLEGE FIELDS, OKEMOS, MI",9499
"COLONIAL GC, HART, MI",9986
"COPPER HILLS G & CC, OXFORD, MI",26823
"COPPER HILLS G & CC, OXFORD, MI",26711
"COPPER HILLS G & CC, OXFORD, MI",26815
"COPPER HILLS G & CC, OXFORD, MI",9458
"COPPER HILLS G & CC, OXFORD, MI",26824
"COPPER HILLS G & CC, OXFORD, MI",26712
"COPPER RIDGE GC, DAVISON, MI",9906
"COUNTRY CLUB OF DETROIT, GROSSE POINTE FARMS, MI",9531
"COUNTRY CLUB OF DETROIT, GROSSE POINTE FARMS, MI",27118
"COUNTRY CLUB OF JACKSON, JACKSON, MI",26767
"COUNTRY CLUB OF JACKSON, JACKSON, MI",17829
"COUNTRY CLUB OF JACKSON, JACKSON, MI",26765
"COUNTRY CLUB OF JACKSON, JACKSON, MI",17826
"COUNTRY CLUB OF JACKSON, JACKSON, MI",26766
"COUNTRY CLUB OF JACKSON, JACKSON, MI",17828
"COUNTRY TOWN GC, SPRINGPORT, MI",10054
"COUNTY HIGHLANDS GC, BEAR LAKE, MI",9925
"COYOTE GC, NEW HUDSON, MI",9629
"COYOTE PRESERVE GC, FENTON, MI",9910
"CRACKLEWOOD GOLF CLUB, MACOMB, MI",28971
"CRESTVIEW GC, KALAMAZOO, MI",10072
"CROOKED CREEK GC, SAGINAW, MI",10075
"CROOKED TREE GC, PETOSKEY, MI",9643
"CROWN GC, TRAVERSE CITY, MI",10011
"CRYSTAL DOWNS CC, FRANKFORT, MI",9931
"CRYSTAL LAKE GC, BEULAH, MI",10071
"CRYSTAL MOUNTAIN RESORT, THOMPSONVILLE, MI",10041
"CRYSTAL MOUNTAIN RESORT, THOMPSONVILLE, MI",10042
"CRYSTAL VIEW GC, CRYSTAL FALLS, MI",9733
"CURRIE MUNICIPAL GC, MIDLAND, MI",9802
"CURRIE MUNICIPAL GC, MIDLAND, MI",9801
"CUSTER GREENS, Battle Creek, MI",23828
"DAVISON CC, DAVISON, MI",9613
"DEARBORN CC, DEARBORN, MI",9663
"DEER RUN GOLF COURSE, BLENHEIM, MI",9548
"DEER RUN GOLF COURSE, BLENHEIM, MI",9546
"DEER RUN GOLF COURSE, BLENHEIM, MI",9547
"DEER WALK @ LAKES OF THE NORTH, MANCELONA, MI",9467
"Demor Hills GC, Morenci, MI",23992
"DETROIT GC, DETROIT, MI",9631
"DETROIT GC, DETROIT, MI",9630
"DEVILS RIDGE GOLF CLUB, OXFORD, MI",9537
"DIAMOND SPRINGS GC, HAMILTON, MI",9859
"DREAM (THE) GOLF COURSE, WEST BRANCH, MI",10010
"DRUMMOND ISLAND GOLF CLUB, Drummond Island, MI",23829
"DUCK LAKE CC, ALBION, MI",9761
"Dunes Club, New Buffalo, MI",7525
"DUNES GC, EMPIRE, MI",9706
"DUNHAM HILLS GC, HARTLAND, MI",9917
"DUNMAGLAS GOLF COURSE, CHARLEVOIX, MI",9554
"Eagle Brook Golf Club, Middleton, MI",23997
"EAGLE CREST GC, YPSILANTI, MI",9756
"EAGLE EYE GC, BATH, MI",9752
"EAGLE GLEN GC, FARWELL, MI",9652
"EASTERN HILLS GOLF COURSE, KALAMAZOO, MI",9460
"EASTERN HILLS GOLF COURSE, KALAMAZOO, MI",9459
"EDGEWOOD CC, COMMERCE TWP, MI",9661
"EGYPT VALLEY CC, ADA, MI",26717
"EGYPT VALLEY CC, ADA, MI",26716
"EGYPT VALLEY CC, ADA, MI",9792
"EGYPT VALLEY CC, ADA, MI",9791
"ELDORADO, CADILLAC, MI",9958
"ELDORADO GOLF COURSE, MASON, MI",24232
"ELDORADO GOLF COURSE, MASON, MI",24233
"ELDORADO GOLF COURSE, MASON, MI",27025
"ELDORADO GOLF COURSE, MASON, MI",27023
"ELDORADO GOLF COURSE, MASON, MI",24234
"ELDORADO GOLF COURSE, MASON, MI",27024
"ELK RAPIDS GOLF CLUB, ELK RAPIDS, MI",9592
"ELK RIDGE GC, ATLANTA, MI",9672
"ELLA SHARP PARK GC, JACKSON, MI",9889
"ELMBROOK GC, TRAVERSE CITY, MI",9907
"EMERALD GOLF COURSE, ST JOHNS, MI",9979
"EMERALD VALE GC, MANTON, MI",10058
"ESCANABA CC, ESCANABA, MI",9638
"EVERGREEN HILLS GC, SOUTHFIELD, MI",9988
"EVERGREEN RESORT, Cadilac, MI",23951
"EVERGREEN RESORT, Cadilac, MI",23952
"FALCON HEAD GOLF CLUB, BIG RAPIDS, MI",9544
"FALLS AT BARBER CREEK, KENT CITY, MI",9553
"FARMINGTON HILLS GC, FARMINGTON HILLS, MI",9635
"FAULKWOOD SHORES GC, HOWELL, MI",9856
"FELLOWS CREEK GC, CANTON, MI",10029
"FELLOWS CREEK GC, CANTON, MI",26950
"FELLOWS CREEK GC, CANTON, MI",26909
"FELLOWS CREEK GC, CANTON, MI",26951
"FELLOWS CREEK GC, CANTON, MI",26910
"FELLOWS CREEK GC, CANTON, MI",26949
"FELLOWS CREEK GC, CANTON, MI",26903
"FENTON FARMS GC, FENTON, MI",9657
"FERN HILL GC, CLINTON TWP, MI",10003
"FIELDS (THE) GOLF COURSE, ITHACA, MI",17814
"FIELDSTONE GC, AUBURN HILLS, MI",10024
"FIREFLY GOLF LINKS, CLARE, MI",9624
"FLINT ELKS GOLF CLUB, GRAND BLANC, MI",9533
"FLINT GC, FLINT, MI",10047
"FLUSHING VALLEY G & CC, FLUSHING, MI",9770
"FOREST AKERS GOLF COURSE, LANSING, MI",9819
"FOREST AKERS GOLF COURSE, LANSING, MI",9820
"FOREST DUNES GC, ROSCOMMON, MI",9640
"FOREST DUNES GC, ROSCOMMON, MI",24223
"FOREST DUNES GC, ROSCOMMON, MI",24222
"FOREST LAKE CC, BLOOMFIELD HILLS, MI",9708
"FORTRESS, FRANKENMUTH, MI",9512
"FOUNTAINS (THE) GOLF AND BANQUET CENTER, CLARKSTON, MI",9839
"FOUR LAKES CC, EDWARDSBURG, MI",9755
"FOX CREEK GC, LIVONIA, MI",9987
"FOX HILLS GOLF & BANQUET CENTER, PLYMOUTH, MI",9729
"FOX HILLS GOLF & BANQUET CENTER, PLYMOUTH, MI",26828
"FOX HILLS GOLF & BANQUET CENTER, PLYMOUTH, MI",26838
"FOX HILLS GOLF & BANQUET CENTER, PLYMOUTH, MI",17846
"FOX HILLS GOLF & BANQUET CENTER, PLYMOUTH, MI",26840
"FOX HILLS GOLF & BANQUET CENTER, PLYMOUTH, MI",17844
"FOX HILLS GOLF & BANQUET CENTER, PLYMOUTH, MI",17847
"FOX RUN CC, GRAYLING, MI",9715
"FRANKLIN HILLS CC, FRANKLIN, MI",9698
"GARLAND LODGE & RESORT, LEWISTON, MI",9524
"GARLAND LODGE & RESORT, LEWISTON, MI",9527
"GARLAND LODGE & RESORT, LEWISTON, MI",9525
"GARLAND LODGE & RESORT, LEWISTON, MI",9526
"GAYLORD GC, GAYLORD, MI",9567
"GENESEE VALLEY GOLF COURSE, SWARTZ CREEK, MI",9828
"Giant Oak Golf Club, Temperance, MI",1258
"GIANT OAK GOLF CLUB & BANQUET FACILITY, Temperance, MI",24354
"GLACIER CLUB, WASHINGTON, MI",10065
"GLADSTONE GC, GLADSTONE, MI",9935
"GLEN OAKS GC, FARMINGTON HILLS, MI",9628
"GLENEAGLE GOLF CLUB, HUDSONVILLE, MI",17811
"GLENHURST GC, REDFORD, MI",9734
"GOGEBIC CC, IRONWOOD, MI",9625
"GOLDEN HAWK GC, CASCO TWP, MI",10073
"GOLF CLUB AT MT. BRIGHTON, BRIGHTON, MI",9863
"GOODRICH COUNTRY CLUB, GOODRICH, MI",9551
"GOWANIE GC, MT CLEMENS, MI",9948
"GRACEWIL CC, GRAND RAPIDS, MI",9972
"GRACEWIL CC, GRAND RAPIDS, MI",9973
"GRAND BEACH MUNICIPAL GOLF CLUB, GRAND BEACH, MI",9536
"GRAND HAVEN GOLF CLUB, GRAND HAVEN, MI",9501
"GRAND PRAIRIE GOLF COURSE, KALAMAZOO, MI",9472
"GRAND TRAVERSE RESORT & SPA, ACME, MI",10018
"GRAND TRAVERSE RESORT & SPA, ACME, MI",14492
"GRAND TRAVERSE RESORT & SPA, ACME, MI",14493
